Dataset,Tamaño Ventana,Tiempo Medio,Fitnes Medio,Tipo de Cruce,Tipo de Mutacion,Tipo de Reemplazo
Heart_Rate_P1,360,0.4091146469116211,1.4411150018868588,2,1,3
Heart_Rate_P1,360,0.3965885559717814,1.4411150018868588,2,2,1
Heart_Rate_P1,360,0.4160624106725057,1.4411150018868588,2,2,2
Heart_Rate_P1,360,0.3982239325841268,1.4411150018868588,2,2,3
Heart_Rate_P1,360,0.40000985463460287,1.4411150018868588,2,3,1
Heart_Rate_P1,360,0.4167150100072225,1.4411150018868588,2,3,2
Heart_Rate_P1,360,0.39990240732828775,1.4411150018868588,2,3,3
Heart_Rate_P1,300,0.43343271414438883,1.684486016145005,1,1,1
Heart_Rate_P1,300,0.4344362656275431,1.6721697867407452,1,1,2
Heart_Rate_P1,300,0.4365347385406494,1.6721697867407452,1,1,3
Heart_Rate_P1,300,0.4258967638015747,1.6836217767380466,1,2,1
Heart_Rate_P1,300,0.43992873827616374,1.6721697867407452,1,2,2
Heart_Rate_P1,300,0.42628452777862547,1.6721697867407452,1,2,3
Heart_Rate_P1,300,0.42507530053456627,1.6836217767380466,1,3,1
Heart_Rate_P1,300,0.4398600339889526,1.6721697867407452,1,3,2
Heart_Rate_P1,300,0.42738139629364014,1.6721697867407452,1,3,3
Heart_Rate_P1,300,0.46439461708068847,1.6747134317256531,2,1,1
Heart_Rate_P1,300,0.464566961924235,1.6721697867407452,2,1,2
Heart_Rate_P1,300,0.4645157972971598,1.6721697867407452,2,1,3
Heart_Rate_P1,300,0.4531240065892537,1.6721697867407452,2,2,1
Heart_Rate_P1,300,0.46770833333333334,1.6721697867407452,2,2,2
Heart_Rate_P1,300,0.45080207188924154,1.6721697867407452,2,2,3
Heart_Rate_P1,300,0.45589789549509685,1.6721697867407452,2,3,1
Heart_Rate_P1,300,0.4735846757888794,1.6721697867407452,2,3,2
Heart_Rate_P1,300,0.4540815035502116,1.6721697867407452,2,3,3
Heart_Rate_P1,225,0.5514984448750814,2.0917856360280225,1,1,1
Heart_Rate_P1,225,0.5452983697255452,2.028200053833685,1,1,2
Heart_Rate_P1,225,0.54789613087972,2.028200053833685,1,1,3
